symbol,year,month,quarter,open,high,low,close,percent_change,volume,trading_days,avg_daily_volume,up_days,down_days,unchanged_days,range,volatility,avg_true_range,avg_daily_range,highest_day,lowest_day,vpoc,vah,val
SJVN,2026,,2,65.26,83.0,64.51,73.15,12.090101133925835,276823308.0,60,4613721.8,30,29,0,18.489999999999995,0.2478862413528055,2.2818333333333336,2.1230000000000007,2026-04-29T00:00:00+05:30,2026-04-01T00:00:00+05:30,73.84745000000001,79.6718,71.16640000000001
GRASIM,2026,,2,2602.0,3200.0,2514.2,3100.0,19.1391237509608,51899699.0,60,864994.9833333333,35,24,0,685.8000000000002,0.23254565378457487,64.39500000000004,60.29166666666671,2026-06-17T00:00:00+05:30,2026-04-02T00:00:00+05:30,3127.991,3200.0,2809.094
ITBEES,2026,,2,31.99,35.5,29.12,29.2,-8.721475461081587,1162901071.0,60,19381684.516666666,28,31,0,6.379999999999999,0.1973134851499438,0.9361666666666667,0.897666666666667,2026-04-21T00:00:00+05:30,2026-06-30T00:00:00+05:30,32.2143,33.1394,29.8856
TITAN,2026,,2,4000.0,4605.0,3944.7,4404.0,10.100000000000001,72316526.0,60,1205275.4333333333,30,29,0,660.3000000000002,0.15438042472736574,110.91333333333334,104.76833333333333,2026-05-08T00:00:00+05:30,2026-04-02T00:00:00+05:30,4106.4735,4420.116,4050.348
SAIL,2026,,2,155.6,209.7,150.28,173.49,11.497429305912606,1578928144.0,60,26315469.066666666,29,30,0,59.41999999999999,0.32512288317207283,6.210166666666664,6.064833333333332,2026-05-14T00:00:00+05:30,2026-04-02T00:00:00+05:30,185.0407,198.41019999999997,165.7292
LTF,2026,,2,248.86,312.0,234.9,310.75,24.86940448444908,346412900.0,60,5773548.333333333,27,32,0,77.1,0.2745824281491506,9.369,8.486999999999998,2026-06-30T00:00:00+05:30,2026-04-02T00:00:00+05:30,287.71349999999995,301.977,269.595
EMMVEE,2026,,2,229.0,352.0,210.05,343.0,49.78165938864629,284398637.0,60,4739977.283333333,36,23,0,141.95,0.49762173386439484,14.963666666666663,14.408666666666665,2026-06-15T00:00:00+05:30,2026-04-02T00:00:00+05:30,264.70074999999997,326.449,251.21550000000002
NAUKRI,2026,,2,984.9,1080.9,908.3,978.0,-0.7005787389582675,130461482.0,60,2174358.033333333,32,27,0,172.60000000000014,0.17455442774262506,32.34916666666667,30.808333333333334,2026-04-21T00:00:00+05:30,2026-05-25T00:00:00+05:30,985.107,1025.6680000000001,949.7239999999999
PSB,2026,,2,21.25,26.33,21.2,24.24,14.07058823529411,107357288.0,60,1789288.1333333333,27,32,0,5.129999999999999,0.21100980324946864,0.6911666666666666,0.656,2026-05-08T00:00:00+05:30,2026-04-01T00:00:00+05:30,25.124449999999996,25.6631,23.7137
ADANIGREEN,2026,,2,829.95,1557.0,814.75,1492.2,79.79396349177661,286312806.0,60,4771880.1,35,24,0,742.25,0.5599791273077057,52.834166666666654,50.99583333333333,2026-06-23T00:00:00+05:30,2026-04-02T00:00:00+05:30,1493.90875,1557.0,1156.185
BELRISE,2026,,2,190.81,252.0,184.21,238.57,25.030134688957595,275054537.0,60,4584242.283333333,32,27,0,67.78999999999999,0.31075993080980646,7.822,7.381666666666667,2026-06-25T00:00:00+05:30,2026-04-02T00:00:00+05:30,217.76605,232.3409,202.51330000000002
VOGL,2026,,2,38.0,38.0,30.42,32.24,-15.1578947368421,758397558.0,11,68945232.54545455,3,7,0,7.579999999999998,0.2264591651049729,2.3354545454545454,2.113636363636363,2026-06-15T00:00:00+05:30,2026-06-19T00:00:00+05:30,34.3237,34.5132,31.557000000000002
NETWORK18,2026,,2,28.34,37.35,28.34,31.59,11.46788990825688,455706152.0,60,7595102.533333333,28,31,0,9.010000000000002,0.2742770167427702,1.350333333333334,1.2880000000000005,2026-04-17T00:00:00+05:30,2026-04-01T00:00:00+05:30,31.98905,33.9262,30.0519
TARIL,2026,,2,268.0,372.0,263.55,351.35,31.100746268656724,295660452.0,60,4927674.2,31,28,0,108.44999999999999,0.3444679724722075,15.09083333333333,14.115833333333331,2026-06-19T00:00:00+05:30,2026-04-02T00:00:00+05:30,323.73974999999996,351.3945,303.67650000000003
SBISILVER,2026,,2,225.8,282.38,208.26,218.5,-3.2329495128432293,111981487.0,60,1866358.1166666667,29,30,0,74.12,0.3077655578285338,8.274499999999998,6.500333333333332,2026-05-14T00:00:00+05:30,2026-06-25T00:00:00+05:30,234.5726,251.2496,211.96599999999998
NACLIND,2026,,2,129.99,238.7,129.01,220.76,69.82844834218015,74928456.0,60,1248807.6,30,29,0,109.69,0.6534871713400588,10.704166666666667,10.323000000000002,2026-06-30T00:00:00+05:30,2026-04-01T00:00:00+05:30,167.94995,210.18059999999997,155.3356
NIFTY,2026,,2,22899.0,24601.7,22182.55,23865.75,4.221800078606053,26455588724.0,60,440926478.73333335,30,29,0,2419.1500000000015,0.10167627968868007,306.2908333333333,258.7616666666668,2026-04-21T00:00:00+05:30,2026-04-02T00:00:00+05:30,23960.62525,24311.402000000002,23464.6995
V2RETAIL,2026,,2,198.2,259.25,180.0,226.79,14.42482341069627,91403421.0,60,1523390.35,30,29,0,79.25,0.3625602932811592,10.511500000000002,10.180833333333336,2026-06-04T00:00:00+05:30,2026-04-02T00:00:00+05:30,230.32375000000002,256.8725,202.9825
LAURUSLABS,2026,,2,1020.1,1531.2,994.25,1517.4,48.75012253700618,134495813.0,60,2241596.8833333333,38,21,0,536.95,0.42208183542778094,35.670833333333356,35.039166666666695,2026-06-29T00:00:00+05:30,2026-04-02T00:00:00+05:30,1378.16925,1531.2,1160.7045
BANKBARODA,2026,,2,253.0,287.2,241.0,272.4,7.6679841897233105,753228331.0,60,12553805.516666668,30,29,0,46.19999999999999,0.17088790197495124,7.212666666666663,6.685499999999998,2026-06-23T00:00:00+05:30,2026-04-02T00:00:00+05:30,268.489,277.036,259.942
VEDPOWER,2026,,2,41.8,45.23,39.0,40.28,-3.6363636363636274,627510300.0,11,57046390.90909091,4,6,0,6.229999999999997,0.14921830771240685,2.7799999999999994,2.6936363636363634,2026-06-23T00:00:00+05:30,2026-06-16T00:00:00+05:30,41.52315,42.9872,39.9345
NIITLTD,2026,,2,52.53,110.0,52.53,100.62,91.54768703597944,150419691.0,60,2506994.85,33,26,0,57.47,0.7441216076237829,4.754833333333335,4.624666666666667,2026-06-17T00:00:00+05:30,2026-04-01T00:00:00+05:30,92.47165000000001,107.1265,80.69030000000001
BANKNIFTY,2026,,2,51433.9,58706.05,49954.85,57542.9,11.877380482522227,21205804651.0,60,353430077.51666665,32,27,0,8751.200000000004,0.15818242050717454,918.9575,809.9649999999998,2026-06-25T00:00:00+05:30,2026-04-02T00:00:00+05:30,54986.79,56868.298,53105.282
CGCL,2026,,2,168.1,231.36,162.86,227.66,35.43129089827484,187969343.0,60,3132822.3833333333,30,28,1,68.5,0.3525300679842656,6.798833333333332,6.577833333333333,2026-06-30T00:00:00+05:30,2026-04-02T00:00:00+05:30,185.8075,216.97500000000002,173.13500000000002
DALBHARAT,2026,,2,1850.0,2007.6,1605.0,1700.6,-8.075675675675681,20207302.0,60,336788.36666666664,27,32,0,402.5999999999999,0.2222561632013131,52.378333333333345,49.868333333333354,2026-05-04T00:00:00+05:30,2026-06-11T00:00:00+05:30,1715.7150000000001,1927.08,1641.234
UJJIVANSFB,2026,,2,52.48,65.46,51.0,59.05,12.519054878048783,822137103.0,60,13702285.05,27,31,1,14.459999999999994,0.2551727180482639,2.029000000000001,1.9381666666666675,2026-05-08T00:00:00+05:30,2026-04-02T00:00:00+05:30,57.0009,60.10979999999999,53.7474
JSWSTEEL,2026,,2,1141.9,1328.0,1106.4,1226.4,7.399947455994395,113495160.0,60,1891586.0,30,29,0,221.5999999999999,0.17590675460240388,28.005000000000013,26.716666666666693,2026-05-27T00:00:00+05:30,2026-04-02T00:00:00+05:30,1284.788,1312.488,1241.576
PATELRMART,2026,,2,160.0,228.69,155.1,216.05,35.03125000000001,10721598.0,60,178693.3,31,28,0,73.59,0.3650364011250205,9.317666666666668,9.062,2026-06-16T00:00:00+05:30,2026-04-01T00:00:00+05:30,215.81175000000002,222.06689999999998,194.1027
OLAELEC,2026,,2,23.99,49.05,23.17,43.76,82.40933722384327,11088917768.0,60,184815296.13333333,31,28,0,25.879999999999995,0.6710487080756612,2.442666666666666,2.377,2026-06-09T00:00:00+05:30,2026-04-01T00:00:00+05:30,39.6038,45.6856,34.816
TMB,2026,,2,609.0,798.25,597.65,733.45,20.435139573070614,29031557.0,60,483859.2833333333,28,30,1,200.60000000000002,0.2835582842320768,29.0275,28.20166666666667,2026-06-18T00:00:00+05:30,2026-04-02T00:00:00+05:30,686.9169999999999,748.1,655.824
MSPL,2026,,2,28.69,46.12,27.01,40.66,41.72185430463574,149716606.0,60,2495276.7666666666,33,26,0,19.109999999999996,0.4894624280170922,1.7705000000000004,1.7158333333333335,2026-06-22T00:00:00+05:30,2026-04-01T00:00:00+05:30,41.82025,43.8268,39.8137
INDIGO,2026,,2,4063.8,5464.9,3970.0,5368.4,32.10295782272748,86718367.0,60,1445306.1166666667,31,28,0,1494.8999999999996,0.32782151866441617,147.15333333333334,125.735,2026-06-25T00:00:00+05:30,2026-04-02T00:00:00+05:30,4455.8425,4717.45,4179.286
JSWENERGY,2026,,2,477.5,617.35,466.3,583.15,22.125654450261774,232742159.0,60,3879035.9833333334,36,23,0,151.05,0.2736516323834686,18.177500000000002,17.30583333333334,2026-05-29T00:00:00+05:30,2026-04-02T00:00:00+05:30,575.81125,608.287,532.7620000000001
AVANTEL,2026,,2,132.95,188.3,128.5,179.12,34.727341105678846,150264209.0,60,2504403.4833333334,35,24,0,59.80000000000001,0.37200236389462005,7.48866666666667,7.2231666666666685,2026-05-27T00:00:00+05:30,2026-04-01T00:00:00+05:30,156.905,176.93800000000002,151.224
ULTRACEMCO,2026,,2,10802.0,12282.0,10365.0,11253.0,4.1751527494908345,21412165.0,60,356869.4166666667,30,29,0,1917.0,0.16680709865576857,259.4,238.73333333333332,2026-04-28T00:00:00+05:30,2026-04-02T00:00:00+05:30,11505.615000000002,12071.130000000001,11265.99
PWL,2026,,2,87.98,131.42,85.95,124.13,41.08888383723573,537274066.0,60,8954567.766666668,36,23,0,45.469999999999985,0.41891682316034823,5.2893333333333326,5.146166666666668,2026-06-22T00:00:00+05:30,2026-04-02T00:00:00+05:30,108.45765,116.86959999999999,97.7722
IBULLSLTD,2026,,2,9.25,28.65,9.25,27.81,200.64864864864865,692428160.0,60,11540469.333333334,36,23,0,19.4,0.9764772994194826,1.318,1.2216666666666667,2026-06-23T00:00:00+05:30,2026-04-01T00:00:00+05:30,20.793,24.576,16.427999999999997
PGEL,2026,,2,486.95,579.0,436.55,533.4,9.538967039737138,211381647.0,60,3523027.45,27,32,0,142.45,0.2798656828090695,20.71250000000001,19.385833333333334,2026-06-22T00:00:00+05:30,2026-04-06T00:00:00+05:30,474.29925000000003,531.9915,436.55
SONACOMS,2026,,2,492.0,632.2,478.3,619.9,25.995934959349587,137002407.0,60,2283373.45,36,23,0,153.90000000000003,0.2629656683710739,18.265833333333344,17.791666666666675,2026-06-25T00:00:00+05:30,2026-04-02T00:00:00+05:30,588.3385000000001,613.7320000000001,570.64
AEQUS,2026,,2,127.74,246.9,120.03,234.65,83.69343979959294,309624735.0,60,5160412.25,31,28,0,126.87,0.6743663364319233,13.9605,13.5405,2026-06-30T00:00:00+05:30,2026-04-02T00:00:00+05:30,199.32375,222.79469999999998,175.8528
RECLTD,2026,,2,319.8,387.45,311.25,363.8,13.758599124452783,410859864.0,60,6847664.4,34,24,1,76.19999999999999,0.2170357904930538,9.420833333333333,8.823333333333334,2026-04-21T00:00:00+05:30,2026-04-02T00:00:00+05:30,362.68499999999995,372.972,336.396
HSCL,2026,,2,452.3,718.0,427.8,679.2,50.165819146584134,721405477.0,60,12023424.616666667,37,22,0,290.2,0.49007852740015206,30.614166666666673,30.12416666666667,2026-06-18T00:00:00+05:30,2026-04-02T00:00:00+05:30,603.371,683.1759999999999,569.998
HAPPSTMNDS,2026,,2,375.0,404.0,335.1,341.05,-9.05333333333333,49823073.0,60,830384.55,28,31,0,68.89999999999998,0.18742901704044404,11.343333333333328,10.89416666666666,2026-05-06T00:00:00+05:30,2026-06-29T00:00:00+05:30,378.8515,394.354,362.66
COALINDIA,2026,,2,464.0,491.25,427.5,439.05,-5.37715517241379,895139391.0,60,14918989.85,29,30,0,63.75,0.13983815333207814,12.102500000000004,11.919166666666673,2026-04-30T00:00:00+05:30,2026-04-10T00:00:00+05:30,459.69375,474.0375,445.35
JSWCEMENT,2026,,2,114.5,142.5,111.94,134.92,17.83406113537117,304877089.0,60,5081284.816666666,28,31,0,30.560000000000002,0.24141054538560386,3.970833333333333,3.8071666666666664,2026-05-22T00:00:00+05:30,2026-04-02T00:00:00+05:30,130.42880000000002,141.8888,128.4424
PCBL,2026,,2,250.0,327.5,246.34,321.15,28.45999999999999,104456257.0,60,1740937.6166666667,39,20,0,81.16,0.27989343633338215,11.302999999999994,10.696333333333325,2026-06-30T00:00:00+05:30,2026-04-02T00:00:00+05:30,288.949,312.0796,273.9344
HAL,2026,,2,3581.4,4836.3,3545.0,4381.2,22.33204891941698,74147641.0,60,1235794.0166666666,33,26,0,1291.3000000000002,0.2987911142442739,117.32333333333328,112.60999999999991,2026-05-08T00:00:00+05:30,2026-04-01T00:00:00+05:30,4390.8015,4642.6050000000005,4164.8240000000005
BIOCON,2026,,2,369.0,440.4,337.7,418.3,13.360433604336047,251555903.0,60,4192598.3833333333,33,26,0,102.69999999999999,0.26057502420954254,10.701666666666664,10.39083333333333,2026-05-26T00:00:00+05:30,2026-04-07T00:00:00+05:30,417.2925,440.4,366.45599999999996
DMART,2026,,2,4075.0,4644.0,3955.0,4380.7,7.501840490797542,35254016.0,60,587566.9333333333,30,29,0,689.0,0.1596985583477264,111.83333333333327,109.9916666666666,2026-04-17T00:00:00+05:30,2026-06-12T00:00:00+05:30,4385.625,4588.88,4161.7
DIVISLAB,2026,,2,6002.0,6968.0,5647.5,6579.0,9.613462179273576,20720056.0,60,345334.26666666666,33,26,0,1320.5,0.20212044061898907,146.85,144.35833333333332,2026-05-15T00:00:00+05:30,2026-04-02T00:00:00+05:30,6723.7074999999995,6928.385,6466.21
DRREDDY,2026,,2,1280.0,1414.9,1167.5,1357.1,6.023437499999993,152407890.0,60,2540131.5,26,33,0,247.4000000000001,0.1928325627738583,33.25833333333335,32.33666666666667,2026-06-29T00:00:00+05:30,2026-04-02T00:00:00+05:30,1327.0729999999999,1370.3680000000002,1254.0900000000001
MOTHERSON,2026,,2,107.99,155.25,102.82,148.11,37.1515881100102,1521784729.0,60,25363078.816666666,29,30,0,52.43000000000001,0.39586243346294697,4.847666666666668,4.5085,2026-06-25T00:00:00+05:30,2026-04-02T00:00:00+05:30,143.97755,154.2014,125.8892
SKYGOLD,2026,,2,325.95,590.0,320.2,532.55,63.38395459426292,87638224.0,60,1460637.0666666667,35,24,0,269.8,0.5781583435270589,25.59666666666667,24.120833333333334,2026-06-04T00:00:00+05:30,2026-04-01T00:00:00+05:30,505.013,544.134,436.214
POWERINDIA,2026,,2,25240.0,38785.0,24180.0,34920.0,38.35182250396196,10203904.0,60,170065.06666666668,39,20,0,14605.0,0.44385464178352274,1284.8333333333333,1242.0,2026-06-01T00:00:00+05:30,2026-04-02T00:00:00+05:30,34038.375,37470.55,31628.55
VIKRAMSOLR,2026,,2,185.7,234.0,176.5,179.66,-3.252557889068386,161666691.0,60,2694444.85,31,28,0,57.5,0.2768844797822163,8.493333333333334,8.2825,2026-04-23T00:00:00+05:30,2026-04-02T00:00:00+05:30,209.5625,221.925,194.9
VIYASH,2026,,2,186.99,278.9,186.0,276.75,48.00256698219155,135883808.0,60,2264730.1333333333,31,27,1,92.89999999999998,0.40083734302514973,10.869166666666665,10.582499999999998,2026-06-23T00:00:00+05:30,2026-04-02T00:00:00+05:30,251.4945,277.971,244.527
IRCON,2026,,2,119.8,164.4,118.79,131.07,9.40734557595993,224878686.0,60,3747978.1,27,32,0,45.61,0.3222422009403736,4.914166666666663,4.521666666666664,2026-05-07T00:00:00+05:30,2026-04-02T00:00:00+05:30,153.22555,161.66340000000002,137.9462
BAJFINANCE,2026,,2,832.8,1010.95,792.45,1004.75,20.64721421709895,579980417.0,60,9666340.283333333,34,25,0,218.5,0.2372616637815817,25.32916666666667,22.860833333333336,2026-06-30T00:00:00+05:30,2026-04-02T00:00:00+05:30,920.2725,975.99,884.22
TFCILTD,2026,,2,66.39,84.61,63.8,77.07,16.08676005422502,322787073.0,60,5379784.55,28,31,0,20.810000000000002,0.28150913788672005,3.0351666666666666,2.9501666666666666,2026-05-08T00:00:00+05:30,2026-04-02T00:00:00+05:30,74.72525,78.57509999999999,71.9159
SINDHUTRAD,2026,,2,21.31,28.2,21.31,24.82,16.471140309713757,169012772.0,60,2816879.533333333,27,32,0,6.890000000000001,0.2831778389708602,1.1166666666666667,1.099333333333333,2026-05-21T00:00:00+05:30,2026-04-01T00:00:00+05:30,23.27365,26.684199999999997,22.756899999999998
GRMOVER,2026,,2,154.0,180.78,81.95,90.71,-41.0974025974026,208731098.0,60,3478851.6333333333,29,30,0,98.83,0.6856021015049067,7.206833333333333,7.1625,2026-05-04T00:00:00+05:30,2026-06-11T00:00:00+05:30,163.48475000000002,180.78,101.71600000000001
SUVEN,2026,,2,139.5,297.95,135.5,280.65,101.18279569892472,101991992.0,60,1699866.5333333334,34,24,1,162.45,0.6974901945630542,15.159166666666666,14.903333333333334,2026-06-01T00:00:00+05:30,2026-04-01T00:00:00+05:30,271.14574999999996,286.57849999999996,232.96999999999997
BLUESTARCO,2026,,2,1680.0,1928.9,1450.0,1628.3,-3.077380952380955,38204902.0,60,636748.3666666667,27,31,1,478.9000000000001,0.2844849094487722,58.885000000000005,56.15333333333334,2026-04-28T00:00:00+05:30,2026-04-02T00:00:00+05:30,1653.5325,1737.3400000000001,1454.789
ELGIRUBCO,2026,,2,35.0,57.75,34.19,44.63,27.51428571428572,3559232.0,60,59320.53333333333,28,31,0,23.560000000000002,0.4842422581529187,3.5423333333333336,3.437833333333333,2026-04-16T00:00:00+05:30,2026-04-01T00:00:00+05:30,52.2134,55.629599999999996,46.9124
PAISALO,2026,,2,33.95,61.0,33.91,59.1,74.07952871870397,778402636.0,60,12973377.266666668,39,20,0,27.090000000000003,0.5439030919555616,2.133,2.1141666666666667,2026-06-09T00:00:00+05:30,2026-04-01T00:00:00+05:30,49.48675,56.1238,38.515299999999996
CROMPTON,2026,,2,228.7,310.5,224.85,274.75,20.13554875382598,255147399.0,60,4252456.65,30,29,0,85.65,0.3180440322957965,8.92533333333333,8.50116666666666,2026-05-15T00:00:00+05:30,2026-04-02T00:00:00+05:30,274.95525,298.509,260.823
DWARKESH,2026,,2,45.87,53.09,40.8,43.31,-5.580989753651614,160056403.0,60,2667606.716666667,29,29,1,12.290000000000006,0.2727565276251985,2.135166666666667,2.092166666666667,2026-05-05T00:00:00+05:30,2026-05-18T00:00:00+05:30,46.76065,48.6656,43.5038
ABB,2026,,2,6180.0,7822.5,5916.5,7031.0,13.770226537216828,26792052.0,60,446534.2,36,23,0,1906.0,0.27564929195540827,216.44166666666666,205.925,2026-04-22T00:00:00+05:30,2026-04-02T00:00:00+05:30,7203.05,7365.0599999999995,6488.3
NLCINDIA,2026,,2,274.8,387.8,261.1,322.0,17.176128093158656,484111782.0,60,8068529.7,26,33,0,126.69999999999999,0.39772311105065455,13.767500000000004,13.04166666666667,2026-05-14T00:00:00+05:30,2026-04-13T00:00:00+05:30,320.0155,353.591,292.77500000000003
HINDZINC,2026,,2,520.0,678.25,503.35,533.15,2.5288461538461497,341432044.0,60,5690534.066666666,27,32,0,174.89999999999998,0.2955781575233851,18.860000000000007,16.407499999999995,2026-05-14T00:00:00+05:30,2026-04-02T00:00:00+05:30,631.9015,653.764,561.067
CMPDI,2026,,2,157.81,268.0,150.16,247.91,57.093973765921035,342939345.0,60,5715655.75,34,25,0,117.84,0.5497080570046883,12.417666666666662,12.102666666666664,2026-06-24T00:00:00+05:30,2026-04-07T00:00:00+05:30,239.12920000000003,268.0,200.8312
EXCELSOFT,2026,,2,70.99,101.0,69.0,74.67,5.183828708268781,58691691.0,60,978194.85,27,32,0,32.0,0.3725348669352022,4.169,3.921166666666667,2026-05-22T00:00:00+05:30,2026-04-01T00:00:00+05:30,90.92,96.52,85.32
MANCREDIT,2026,,2,169.19,246.0,164.5,242.73,43.46592588214433,10963706.0,60,182728.43333333332,34,24,1,81.5,0.4335729067472457,8.191833333333333,7.869833333333332,2026-06-30T00:00:00+05:30,2026-05-18T00:00:00+05:30,217.8825,238.665,188.135
MIDCAPETF,2026,,2,20.02,23.96,19.6,23.28,16.28371628371629,203124842.0,60,3385414.033333333,36,22,1,4.359999999999999,0.19301145083225116,0.4676666666666664,0.43766666666666654,2026-05-29T00:00:00+05:30,2026-04-02T00:00:00+05:30,22.630200000000002,23.524,22.0852
M&M,2026,,2,3079.9,3399.0,2900.4,3068.8,-0.3604013117308974,191631325.0,60,3193855.4166666665,29,30,0,498.5999999999999,0.16005701188389604,84.91499999999999,77.04833333333333,2026-05-07T00:00:00+05:30,2026-06-11T00:00:00+05:30,3112.3050000000003,3174.63,2970.204
CIPLA,2026,,2,1255.0,1490.1,1165.7,1465.4,16.76494023904383,124168135.0,60,2069468.9166666667,33,26,0,324.39999999999986,0.24190331075950225,30.27666666666668,28.795000000000016,2026-06-29T00:00:00+05:30,2026-04-02T00:00:00+05:30,1381.426,1464.148,1279.24
IOLCP,2026,,2,75.5,147.2,73.81,145.29,92.43708609271522,237255243.0,60,3954254.05,35,24,0,73.38999999999999,0.6661513023035577,6.384,6.223333333333334,2026-06-30T00:00:00+05:30,2026-04-02T00:00:00+05:30,132.88895,139.12709999999998,105.3677
LICHSGFIN,2026,,2,511.0,598.2,501.75,564.0,10.371819960861057,101127693.0,60,1685461.55,31,28,0,96.45000000000005,0.17615419503894764,14.692500000000006,14.13416666666668,2026-05-11T00:00:00+05:30,2026-04-02T00:00:00+05:30,547.56375,566.3715,531.6495
BAJAJ-AUTO,2026,,2,8993.5,10834.0,8624.0,9716.0,8.033579807638851,24880955.0,60,414682.5833333333,28,31,0,2210.0,0.22079723453961447,243.88333333333333,228.70833333333334,2026-05-27T00:00:00+05:30,2026-04-02T00:00:00+05:30,10248.349999999999,10657.2,9729.0
SUZLON,2026,,2,41.39,60.45,39.77,58.9,42.30490456632036,6490366118.0,60,108172768.63333334,32,26,1,20.68,0.3871559575775919,1.8538333333333339,1.764,2026-06-19T00:00:00+05:30,2026-04-02T00:00:00+05:30,53.729,58.175200000000004,52.178000000000004
MODEFENCE,2026,,2,80.93,107.99,79.57,104.67,29.333992339058433,179110118.0,60,2985168.6333333333,38,21,0,28.42,0.2890443838737236,2.706166666666666,2.6366666666666663,2026-06-23T00:00:00+05:30,2026-04-01T00:00:00+05:30,98.46929999999999,104.2954,95.48519999999999
PAGEIND,2026,,2,32305.0,41905.0,32000.0,41370.0,28.060671722643555,1871538.0,60,31192.3,37,22,0,9905.0,0.2625968499866338,1043.9166666666667,1024.9166666666667,2026-06-25T00:00:00+05:30,2026-04-01T00:00:00+05:30,38190.625,40518.3,36754.4
EIEL,2026,,2,147.0,233.9,146.16,223.73,52.19727891156462,358325465.0,60,5972091.083333333,29,30,0,87.74000000000001,0.44170877292490696,10.054166666666664,9.30733333333333,2026-06-22T00:00:00+05:30,2026-04-01T00:00:00+05:30,213.2811,224.2486,190.9074
FABTECH,2026,,2,143.0,182.79,138.28,156.29,9.293706293706288,23823807.0,60,397063.45,25,34,0,44.50999999999999,0.28628089959908226,7.233833333333333,7.009833333333332,2026-04-28T00:00:00+05:30,2026-04-02T00:00:00+05:30,156.30655000000002,172.5527,149.8526
BEL,2026,,2,415.0,464.4,399.0,411.8,-0.7710843373493949,819242197.0,60,13654036.616666667,31,28,0,65.39999999999998,0.15348779901077816,9.940833333333334,9.574166666666667,2026-04-20T00:00:00+05:30,2026-06-08T00:00:00+05:30,409.791,435.62399999999997,405.54
DIXON,2026,,2,10100.0,12930.0,9732.0,11920.0,18.019801980198018,39913675.0,60,665227.9166666666,28,31,0,3198.0,0.2828271810658493,389.7583333333333,370.15833333333336,2026-06-18T00:00:00+05:30,2026-04-02T00:00:00+05:30,11283.03,11938.619999999999,10531.5
IOC,2026,,2,140.0,149.3,130.22,139.38,-0.4428571428571461,952120363.0,60,15868672.716666667,28,31,0,19.080000000000013,0.1349341241422231,3.713000000000001,3.132833333333335,2026-05-07T00:00:00+05:30,2026-04-02T00:00:00+05:30,144.24380000000002,146.43800000000002,137.4704
DHANBANK,2026,,2,20.6,35.17,20.43,31.57,53.252427184466015,142861597.0,60,2381026.6166666667,30,29,0,14.740000000000002,0.4793885681762745,1.677666666666667,1.6670000000000003,2026-06-03T00:00:00+05:30,2026-04-01T00:00:00+05:30,33.032700000000006,34.7278,30.6006
JMFINANCIL,2026,,2,118.65,147.2,114.5,122.31,3.0847029077117543,179678695.0,60,2994644.9166666665,28,31,0,32.69999999999999,0.2512907146672062,4.840333333333334,4.568833333333332,2026-05-08T00:00:00+05:30,2026-06-02T00:00:00+05:30,126.43549999999999,135.428,117.443
ADANIENT,2026,,2,1825.0,3105.0,1770.1,3036.0,66.35616438356165,156374332.0,60,2606238.8666666667,36,23,0,1334.9,0.5122478621163369,86.50333333333334,81.9666666666667,2026-06-25T00:00:00+05:30,2026-04-02T00:00:00+05:30,2964.8355,3105.0,2384.154
FORTIS,2026,,2,804.45,1010.1,766.8,956.95,18.957051401578717,92036535.0,60,1533942.25,34,24,1,243.30000000000007,0.2602524081102909,25.37833333333334,25.029166666666672,2026-06-10T00:00:00+05:30,2026-04-02T00:00:00+05:30,955.3575000000001,988.203,920.079
DIACABS,2026,,2,124.7,219.0,120.53,209.34,67.87489975942262,324653699.0,60,5410894.983333333,34,25,0,98.47,0.5525188413956145,9.826166666666666,9.556833333333332,2026-06-16T00:00:00+05:30,2026-04-02T00:00:00+05:30,204.72185000000002,216.04590000000002,177.64260000000002
JIOFIN,2026,,2,233.04,257.0,223.55,236.44,1.458976999656714,1071831706.0,60,17863861.766666666,31,28,0,33.44999999999999,0.1395880656724639,6.077166666666666,5.391999999999999,2026-04-29T00:00:00+05:30,2026-04-02T00:00:00+05:30,243.11825000000002,246.6305,231.2435
INOXWIND,2026,,2,78.08,108.27,76.78,90.12,15.420081967213124,986750494.0,60,16445841.566666666,29,30,0,31.489999999999995,0.3387630326230198,3.878,3.6453333333333338,2026-05-08T00:00:00+05:30,2026-04-02T00:00:00+05:30,90.79305,106.6955,88.7462
SAMBHV,2026,,2,92.5,141.32,92.5,108.46,17.254054054054045,94557998.0,60,1575966.6333333333,29,30,0,48.81999999999999,0.4344157144234262,5.227333333333334,5.110833333333334,2026-05-11T00:00:00+05:30,2026-04-01T00:00:00+05:30,109.34289999999999,124.23299999999999,102.7522
FUSION,2026,,2,143.0,224.77,139.02,190.2,33.006993006993,34750075.0,60,579167.9166666666,32,27,0,85.75,0.4790939955414926,9.165666666666665,8.733500000000001,2026-05-07T00:00:00+05:30,2026-04-02T00:00:00+05:30,182.32375000000002,198.1875,163.88750000000002
LEMERITE,2026,,2,89.1,100.0,22.25,23.25,-73.9057239057239,42872570.0,60,714542.8333333334,19,39,1,77.75,1.226708319527934,3.7169999999999996,3.3059999999999996,2026-04-02T00:00:00+05:30,2026-06-30T00:00:00+05:30,24.971249999999998,34.69,22.25
